+-------------------------------+------------------------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+
*** WARNING ***
The block and item IDs are dynamic and will be different on each world!
DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)
*** ALSO ***
The server doesn't have a list of sub block and sub items
(= items with different damage value or blocks with different metadata).
That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.
NOTE: The metadata value displayed is from the ItemStacks from getSubBlocks(), it's NOT necessarily the metadata value in world!!
NOTE: For blocks, Subtypes = true is only based on the number of returned ItemStacks from getSubBlocks() being > 1
NOTE: For blocks, Subtypes = ? means that Item.getItemFromBlock(block) returned null or the command was run on the server side
The Exists column indicates whether the block currently exists in the game,
or is just a placeholder dummy air block for a remove block read from the block ID map in the level.dat file
+-------------------------------+------------------------------------------------------------------------------+---------+----------+---------+-----------+------------------------------------------------------+--------+-------------------------------------------+
| Mod name                      | Registry name                                                                | BlockID | Subtypes | Item ID | Item meta | Display name                                         | Exists | Ore Dict keys                             |
| Exotic Birds                  | exoticbirds:egg_sorter                                                       |    1422 |    false |    5635 |         0 | Egg Identifier                                       | true   |                                           |
| Exotic Birds                  | exoticbirds:lit_egg_incubator                                                |    1427 |    false |         |           | Egg Incubator                                        | true   |                                           |
| Exotic Birds                  | exoticbirds:lit_egg_sorter                                                   |    1426 |    false |         |           | Egg Identifier                                       | true   |                                           |
| Exotic Birds                  | exoticbirds:nest                                                             |    1424 |    false |    5637 |         0 | Nest                                                 | true   |                                           |
| Exotic Birds                  | exoticbirds:phoenix_egg                                                      |    1425 |    false |    5638 |         0 | Phoenix Egg                                          | true   |                                           |
| Extended Crafting             | extendedcrafting:compressor                                                  |    1440 |    false |    5651 |         0 | Quantum Compressor                                   | true   |                                           |
| Extended Crafting             | extendedcrafting:crafting_core                                               |    1434 |    false |    5645 |         0 | Crafting Core                                        | true   |                                           |
| Extended Crafting             | extendedcrafting:crafting_table                                              |    1432 |    false |    5643 |         0 | Crafting Table                                       | true   |                                           |
| Extended Crafting             | extendedcrafting:ender_alternator                                            |    1441 |    false |    5652 |         0 | Ender Alternator                                     | true   |                                           |
| Extended Crafting             | extendedcrafting:ender_crafter                                               |    1442 |    false |    5653 |         0 | Ender Crafter                                        | true   |                                           |
| Extended Crafting             | extendedcrafting:frame                                                       |    1429 |    false |    5640 |         0 | Black Iron Frame                                     | true   |                                           |
| Extended Crafting             | extendedcrafting:interface                                                   |    1435 |    false |    5646 |         0 | Automation Interface                                 | true   |                                           |
| Extended Crafting             | extendedcrafting:lamp                                                        |    1430 |     true |    5641 |         0 | Black Iron Lamp                                      | true   |                                           |
| Extended Crafting             | extendedcrafting:lamp                                                        |    1430 |     true |    5641 |         1 | Black Iron Lamp                                      | true   |                                           |
| Extended Crafting             | extendedcrafting:pedestal                                                    |    1433 |    false |    5644 |         0 | Pedestal                                             | true   |                                           |
| Extended Crafting             | extendedcrafting:storage                                                     |    1428 |     true |    5639 |         0 | Block of Black Iron                                  | true   | blockBlackIron                            |
| Extended Crafting             | extendedcrafting:storage                                                     |    1428 |     true |    5639 |         1 | Block of Luminessence                                | true   | blockLuminessence                         |
| Extended Crafting             | extendedcrafting:storage                                                     |    1428 |     true |    5639 |         2 | Block of Nether Stars                                | true   | blockNetherStar                           |
| Extended Crafting             | extendedcrafting:storage                                                     |    1428 |     true |    5639 |         3 | Block of Crystaltine                                 | true   | blockCrystaltine                          |
| Extended Crafting             | extendedcrafting:storage                                                     |    1428 |     true |    5639 |         4 | Block of The Ultimate                                | true   | blockUltimate                             |
| Extended Crafting             | extendedcrafting:storage                                                     |    1428 |     true |    5639 |         5 | Block of Ender                                       | true   |                                           |
| Extended Crafting             | extendedcrafting:storage                                                     |    1428 |     true |    5639 |         6 | Block of Ender Stars                                 | true   |                                           |
| Extended Crafting             | extendedcrafting:storage                                                     |    1428 |     true |    5639 |         7 | Block of Enhanced Ender                              | true   |                                           |
| Extended Crafting             | extendedcrafting:table_advanced                                              |    1437 |    false |    5648 |         0 | Advanced Crafting Table                              | true   |                                           |
| Extended Crafting             | extendedcrafting:table_basic                                                 |    1436 |    false |    5647 |         0 | Basic Crafting Table                                 | true   |                                           |
| Extended Crafting             | extendedcrafting:table_elite                                                 |    1438 |    false |    5649 |         0 | Elite Crafting Table                                 | true   |                                           |
| Extended Crafting             | extendedcrafting:table_ultimate                                              |    1439 |    false |    5650 |         0 | Ultimate Crafting Table                              | true   |                                           |
| Extended Crafting             | extendedcrafting:trimmed                                                     |    1431 |     true |    5642 |         0 | Block of Black Iron                                  | true   |                                           |
| Extended Crafting             | extendedcrafting:trimmed                                                     |    1431 |     true |    5642 |         1 | Block of Black Iron                                  | true   |                                           |
| Extended Crafting             | extendedcrafting:trimmed                                                     |    1431 |     true |    5642 |         2 | Block of Black Iron                                  | true   |                                           |
| Extended Crafting             | extendedcrafting:trimmed                                                     |    1431 |     true |    5642 |         3 | Block of Black Iron                                  | true   |                                           |
| Extended Crafting             | extendedcrafting:trimmed                                                     |    1431 |     true |    5642 |         4 | Block of Black Iron                                  | true   |                                           |
| Extended Crafting             | extendedcrafting:trimmed                                                     |    1431 |     true |    5642 |         5 | Block of Black Iron                                  | true   |                                           |
| Forestry                      | forestry:analyzer                                                            |     356 |    false |    4261 |         0 | Analyzer                                             | true   |                                           |
| Forestry                      | forestry:ash_block                                                           |     367 |    false |    4272 |         0 | Ash Block                                            | true   |                                           |
| Forestry                      | forestry:ash_brick                                                           |     362 |    false |    4267 |         0 | Ash Bricks                                           | true   |                                           |
| Forestry                      | forestry:ash_stairs                                                          |     363 |    false |    4268 |         0 | Ash Brick Stairs                                     | true   |                                           |
| Forestry                      | forestry:bog_earth                                                           |     358 |    false |    4263 |         0 | Bog Earth                                            | true   |                                           |
| Forestry                      | forestry:charcoal                                                            |     364 |    false |    4269 |         0 | Block of Charcoal                                    | true   | blockCharcoal                             |
| Forestry                      | forestry:doors.acacia                                                        |     545 |    false |    4454 |         0 | Desert Acacia Door                                   | true   | doorWood                                  |
| Forestry                      | forestry:doors.balsa                                                         |     554 |    false |    4463 |         0 | Balsa Door                                           | true   | doorWood                                  |
| Forestry                      | forestry:doors.baobab                                                        |     549 |    false |    4458 |         0 | Baobab Door                                          | true   | doorWood                                  |
| Forestry                      | forestry:doors.cherry                                                        |     558 |    false |    4467 |         0 | Cherry Door                                          | true   | doorWood                                  |
| Forestry                      | forestry:doors.chestnut                                                      |     547 |    false |    4456 |         0 | Chestnut Door                                        | true   | doorWood                                  |
| Forestry                      | forestry:doors.citrus                                                        |     566 |    false |    4475 |         0 | Citrus Door                                          | true   | doorWood                                  |
| Forestry                      | forestry:doors.cocobolo                                                      |     570 |    false |    4479 |         0 | Cocobolo Door                                        | true   | doorWood                                  |
| Forestry                      | forestry:doors.ebony                                                         |     552 |    false |    4461 |         0 | Ebony Door                                           | true   | doorWood                                  |
| Forestry                      | forestry:doors.giganteum                                                     |     567 |    false |    4476 |         0 | Giant Sequoia Door                                   | true   | doorWood                                  |
| Forestry                      | forestry:doors.greenheart                                                    |     557 |    false |    4466 |         0 | Greenheart Door                                      | true   | doorWood                                  |
| Forestry                      | forestry:doors.ipe                                                           |     568 |    false |    4477 |         0 | Ipe Door                                             | true   | doorWood                                  |
| Forestry                      | forestry:doors.kapok                                                         |     551 |    false |    4460 |         0 | Kapok Door                                           | true   | doorWood                                  |
| Forestry                      | forestry:doors.larch                                                         |     543 |    false |    4452 |         0 | Larch Door                                           | true   | doorWood                                  |
| Forestry                      | forestry:doors.lime                                                          |     546 |    false |    4455 |         0 | Lime Door                                            | true   | doorWood                                  |
| Forestry                      | forestry:doors.mahoe                                                         |     559 |    false |    4468 |         0 | Mahoe Door                                           | true   | doorWood                                  |
| Forestry                      | forestry:doors.mahogany                                                      |     553 |    false |    4462 |         0 | Mahogany Door                                        | true   | doorWood                                  |
| Forestry                      | forestry:doors.maple                                                         |     565 |    false |    4474 |         0 | Maple Door                                           | true   | doorWood                                  |
| Forestry                      | forestry:doors.padauk                                                        |     569 |    false |    4478 |         0 | Padauk Door                                          | true   | doorWood                                  |
| Forestry                      | forestry:doors.palm                                                          |     561 |    false |    4470 |         0 | Palm Door                                            | true   | doorWood                                  |
| Forestry                      | forestry:doors.papaya                                                        |     562 |    false |    4471 |         0 | Papaya Door                                          | true   | doorWood                                  |
| Forestry                      | forestry:doors.pine                                                          |     563 |    false |    4472 |         0 | Pine Door                                            | true   | doorWood                                  |
| Forestry                      | forestry:doors.plum                                                          |     564 |    false |    4473 |         0 | Plum Door                                            | true   | doorWood                                  |
| Forestry                      | forestry:doors.poplar                                                        |     560 |    false |    4469 |         0 | Poplar Door                                          | true   | doorWood                                  |
| Forestry                      | forestry:doors.sequoia                                                       |     550 |    false |    4459 |         0 | Sequoia Door                                         | true   | doorWood                                  |
| Forestry                      | forestry:doors.teak                                                          |     544 |    false |    4453 |         0 | Teak Door                                            | true   | doorWood                                  |
| Forestry                      | forestry:doors.walnut                                                        |     556 |    false |    4465 |         0 | Walnut Door                                          | true   | doorWood                                  |
| Forestry                      | forestry:doors.wenge                                                         |     548 |    false |    4457 |         0 | Wenge Door                                           | true   | doorWood                                  |
| Forestry                      | forestry:doors.willow                                                        |     555 |    false |    4464 |         0 | Willow Door                                          | true   | doorWood                                  |
| Forestry                      | forestry:doors.zebrawood                                                     |     571 |    false |    4480 |         0 | Zebrawood Door                                       | true   | doorWood                                  |
| Forestry                      | forestry:escritoire                                                          |     357 |    false |    4262 |         0 | Escritoire                                           | true   |                                           |
| Forestry                      | forestry:fence.gates.acacia                                                  |     419 |    false |    4328 |         0 | Desert Acacia Fence Gate                             | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.balsa                                                   |     437 |    false |    4346 |         0 | Balsa Fence Gate                                     | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.baobab                                                  |     427 |    false |    4336 |         0 | Baobab Fence Gate                                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.cherry                                                  |     445 |    false |    4354 |         0 | Cherry Fence Gate                                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.chestnut                                                |     423 |    false |    4332 |         0 | Chestnut Fence Gate                                  | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.citrus                                                  |     461 |    false |    4370 |         0 | Citrus Fence Gate                                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.cocobolo                                                |     469 |    false |    4378 |         0 | Cocobolo Fence Gate                                  | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.ebony                                                   |     433 |    false |    4342 |         0 | Ebony Fence Gate                                     | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.acacia                                        |     420 |    false |    4329 |         0 | Desert Acacia Fence Gate (Fireproof)                 | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.balsa                                         |     438 |    false |    4347 |         0 | Balsa Fence Gate (Fireproof)                         | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.baobab                                        |     428 |    false |    4337 |         0 | Baobab Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.cherry                                        |     446 |    false |    4355 |         0 | Cherry Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.chestnut                                      |     424 |    false |    4333 |         0 | Chestnut Fence Gate (Fireproof)                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.citrus                                        |     462 |    false |    4371 |         0 | Citrus Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.cocobolo                                      |     470 |    false |    4379 |         0 | Cocobolo Fence Gate (Fireproof)                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.ebony                                         |     434 |    false |    4343 |         0 | Ebony Fence Gate (Fireproof)                         | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.giganteum                                     |     464 |    false |    4373 |         0 | Giant Sequoia Fence Gate (Fireproof)                 | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.greenheart                                    |     444 |    false |    4353 |         0 | Greenheart Fence Gate (Fireproof)                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.ipe                                           |     466 |    false |    4375 |         0 | Ipe Fence Gate (Fireproof)                           | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.kapok                                         |     432 |    false |    4341 |         0 | Kapok Fence Gate (Fireproof)                         | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.larch                                         |     416 |    false |    4325 |         0 | Larch Fence Gate (Fireproof)                         | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.lime                                          |     422 |    false |    4331 |         0 | Lime Fence Gate (Fireproof)                          | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.mahoe                                         |     448 |    false |    4357 |         0 | Mahoe Fence Gate (Fireproof)                         | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.mahogany                                      |     436 |    false |    4345 |         0 | Mahogany Fence Gate (Fireproof)                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.maple                                         |     460 |    false |    4369 |         0 | Maple Fence Gate (Fireproof)                         | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.padauk                                        |     468 |    false |    4377 |         0 | Padauk Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.palm                                          |     452 |    false |    4361 |         0 | Palm Fence Gate (Fireproof)                          | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.papaya                                        |     454 |    false |    4363 |         0 | Papaya Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.pine                                          |     456 |    false |    4365 |         0 | Pine Fence Gate (Fireproof)                          | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.plum                                          |     458 |    false |    4367 |         0 | Plum Fence Gate (Fireproof)                          | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.poplar                                        |     450 |    false |    4359 |         0 | Poplar Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.sequoia                                       |     430 |    false |    4339 |         0 | Sequoia Fence Gate (Fireproof)                       | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.teak                                          |     418 |    false |    4327 |         0 | Teak Fence Gate (Fireproof)                          | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.walnut                                        |     442 |    false |    4351 |         0 | Walnut Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.wenge                                         |     426 |    false |    4335 |         0 | Wenge Fence Gate (Fireproof)                         | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.willow                                        |     440 |    false |    4349 |         0 | Willow Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.fireproof.zebrawood                                     |     472 |    false |    4381 |         0 | Zebrawood Fence Gate (Fireproof)                     | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.giganteum                                               |     463 |    false |    4372 |         0 | Giant Sequoia Fence Gate                             | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.greenheart                                              |     443 |    false |    4352 |         0 | Greenheart Fence Gate                                | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.ipe                                                     |     465 |    false |    4374 |         0 | Ipe Fence Gate                                       | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.kapok                                                   |     431 |    false |    4340 |         0 | Kapok Fence Gate                                     | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.larch                                                   |     415 |    false |    4324 |         0 | Larch Fence Gate                                     | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.lime                                                    |     421 |    false |    4330 |         0 | Lime Fence Gate                                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.mahoe                                                   |     447 |    false |    4356 |         0 | Mahoe Fence Gate                                     | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.mahogany                                                |     435 |    false |    4344 |         0 | Mahogany Fence Gate                                  | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.maple                                                   |     459 |    false |    4368 |         0 | Maple Fence Gate                                     | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.padauk                                                  |     467 |    false |    4376 |         0 | Padauk Fence Gate                                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.palm                                                    |     451 |    false |    4360 |         0 | Palm Fence Gate                                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.papaya                                                  |     453 |    false |    4362 |         0 | Papaya Fence Gate                                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.pine                                                    |     455 |    false |    4364 |         0 | Pine Fence Gate                                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.plum                                                    |     457 |    false |    4366 |         0 | Plum Fence Gate                                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.poplar                                                  |     449 |    false |    4358 |         0 | Poplar Fence Gate                                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.sequoia                                                 |     429 |    false |    4338 |         0 | Sequoia Fence Gate                                   | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.teak                                                    |     417 |    false |    4326 |         0 | Teak Fence Gate                                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.vanilla.fireproof.acacia                                |     477 |    false |    4386 |         0 | Acacia Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.vanilla.fireproof.birch                                 |     475 |    false |    4384 |         0 | Birch Fence Gate (Fireproof)                         | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.vanilla.fireproof.dark_oak                              |     478 |    false |    4387 |         0 | Dark Oak Fence Gate (Fireproof)                      | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.vanilla.fireproof.jungle                                |     476 |    false |    4385 |         0 | Jungle Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.vanilla.fireproof.oak                                   |     473 |    false |    4382 |         0 | Oak Fence Gate (Fireproof)                           | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.vanilla.fireproof.spruce                                |     474 |    false |    4383 |         0 | Spruce Fence Gate (Fireproof)                        | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.walnut                                                  |     441 |    false |    4350 |         0 | Walnut Fence Gate                                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.wenge                                                   |     425 |    false |    4334 |         0 | Wenge Fence Gate                                     | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.willow                                                  |     439 |    false |    4348 |         0 | Willow Fence Gate                                    | true   | fenceGateWood                             |
| Forestry                      | forestry:fence.gates.zebrawood                                               |     471 |    false |    4380 |         0 | Zebrawood Fence Gate                                 | true   | fenceGateWood                             |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         0 | Larch Fence                                          | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         1 | Teak Fence                                           | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         2 | Desert Acacia Fence                                  | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         3 | Lime Fence                                           | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         4 | Chestnut Fence                                       | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         5 | Wenge Fence                                          | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         6 | Baobab Fence                                         | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         7 | Sequoia Fence                                        | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         8 | Kapok Fence                                          | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |         9 | Ebony Fence                                          | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |        10 | Mahogany Fence                                       | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |        11 | Balsa Fence                                          | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |        12 | Willow Fence                                         | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |        13 | Walnut Fence                                         | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |        14 | Greenheart Fence                                     | true   | fenceWood                                 |
| Forestry                      | forestry:fences.0                                                            |     410 |     true |    4319 |        15 | Cherry Fence                                         | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         0 | Mahoe Fence                                          | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         1 | Poplar Fence                                         | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         2 | Palm Fence                                           | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         3 | Papaya Fence                                         | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         4 | Pine Fence                                           | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         5 | Plum Fence                                           | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         6 | Maple Fence                                          | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         7 | Citrus Fence                                         | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         8 | Giant Sequoia Fence                                  | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |         9 | Ipe Fence                                            | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |        10 | Padauk Fence                                         | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |        11 | Cocobolo Fence                                       | true   | fenceWood                                 |
| Forestry                      | forestry:fences.1                                                            |     411 |     true |    4320 |        12 | Zebrawood Fence                                      | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         0 | Larch Fence (Fireproof)                              | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         1 | Teak Fence (Fireproof)                               | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         2 | Desert Acacia Fence (Fireproof)                      | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         3 | Lime Fence (Fireproof)                               | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         4 | Chestnut Fence (Fireproof)                           | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         5 | Wenge Fence (Fireproof)                              | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         6 | Baobab Fence (Fireproof)                             | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         7 | Sequoia Fence (Fireproof)                            | true   | fenceWood                                 |
| Forestry                      | forestry:fences.fireproof.0                                                  |     412 |     true |    4321 |         8 | Kapok Fence (Fireproof)                              | true   | fenceWood                                 |
