+-------------------------------+---------------------------------------------------------+---------+----------+----------+--------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                                                                                            |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                                                                                                    |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                                                                                                  |
| *** ALSO ***                                                                                                                                                                                                                                                                                                                                                                               |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                                                                                                  |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                                                                                                   |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                                                                                                  |
+-------------------------------+---------------------------------------------------------+---------+----------+----------+--------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Mod name                      | Registry name                                           | Item ID | Meta/dmg | Subtypes | Display name                               | Ore Dict keys                                                                                                                                                                                                       |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        2 |     true | Tomes Bookshelf                            |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bookshelf                                  |    5042 |        3 |     true | Ancient Bookshelf                          |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bricks_button                              |    5051 |        0 |     true | Bricks Button                              |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:bricks_button                              |    5051 |        1 |     true | Nether Brick Button                        |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:cactus_seeds                               |    5085 |        0 |    false | Cactus Seeds                               |                                                                                                                                                                                                                     |
| Inspirations                  | inspirations:carpeted_trapdoor_black                    |    5069 |        0 |     true | Black Carpeted Trapdoor                    | trapdoorCarpeted                                                                                                                                                                                                    |
| Inspirations                  | inspirations:carpeted_trapdoor_blue                     |    5065 |        0 |     true | Blue Carpeted Trapdoor                     | trapdoorCarpeted                                                                                                                                                                                                    |
| Inspirations                  | inspirations:carpeted_trapdoor_brown                    |    5066 |        0 |     true | Brown Carpeted Trapdoor                    | trapdoorCarpeted                                                                                                                                                                                                    |
| Inspirations                  | inspirations:carpeted_trapdoor_cyan                     |    5063 |        0 |     true | Cyan Carpeted Trapdoor                     | trapdoorCarpeted                                                                                                                                                                                                    |
| Inspirations                  | inspirations:carpeted_trapdoor_gray                     |    5061 |        0 |     true | Gray Carpeted Trapdoor                     | trapdoorCarpeted                                                                                                                                                                                                    |
| Inspirations                  | inspirations:carpeted_trapdoor_green                    |    5067 |        0 |     true | Green Carpeted Trapdoor                    | trapdoorCarpeted                                                                                                                                                                                                    |
